Comment,Negative,Neutral,Positive
Sehr angenehmes Gespräch mit sehr netten Betreuern. Es wurden fragen und eine kleine Denkaufgabe gestellt welche nicht schwierig war sondern man wollte wissen wie man so drauf ist. Das Gespräch war sehr locker und man ist auf Fragen eingegangen.,0.0016160342,0.9969796,0.0014044004
three steps process involving:  presentation of you previous work in a 20 min time frame  technical questions about the presented contents  discussion with research supervisor with no time limit: live this as an chance not only for them to get to know you better but also the other way around  discussion with seniors team,0.0006881009,0.98020685,0.019105034
Informationen über Ihre bisherigen Studienerfahrungen Ihre Studienfächer Ihre Programmiererfahrung und warum Sie sich für diese Stelle entschieden haben und einige andere Sache. Deutschsprach ist sehr wichtig. Sie beachten auf Logistic Fahigkeit und Team work Fahigkeit,0.0011889221,0.99690115,0.0019099537
It was a normal conversation about my studies . Asking technical details as well as talking about why I want to work there . . . . . . .,0.00046653821,0.9985764,0.00095706934
Very straight forward interview with nice questions both related to content and personal strengths and weaknesses. The interview also included an overview of the topics that might occur during the job and general informations about the structure of the university upcoming projects and the research work that needs to be performed during a PhD,0.0003334819,0.002998426,0.99666804
First the phd student first introduced his work and the explicit tasks to the candidate. The candidate did a presentation prepared before about the topic and answered the questions from the phd student.The candidate introduced the programming skills and the relative experience .Finally the candidate decided and gave a number of hours about possible working time per week. Note: The process of hiwi interview highly depends on the individuals.,0.000393691,0.99886835,0.0007379887
Angekommen und direkt erst einmal herumgeführt worden. Danach ins Büro gegangen und ein unkomplikziertes Kennenlerngespräch geführt. Fachliche Fragen wurden nicht gestellt sondern nur Rahmenbedingungen abgeklärt (Sollte auch für einen Student ohne Bachelorabschluss nicht sein),0.0012383489,0.99741983,0.0013418596
The interviewer first ask some questions about machine learning techniques and concept of natural language processing then ask if the interviewee is interested in doing master's thesis there and how long the interviewee want to do this HIWI job.,0.0007889864,0.99874914,0.0004618274
freundlich und infomativ allerdings nichts leichtes. Ich würde auf jeden Fall nochmal versuchen. Zuerst die Vorstellung dann die üblichen Fragen die man bei der Arbeit nomalerweise treffen könnte. Zuletzt die Probleme die meinerseits noch stellen möchte.,0.0022492039,0.9953858,0.002365034
Sehr nette Umgebung. Leute suchen nach Masterstudenten und behandeln einen sehr respektvoll.  Gute Lernumgebung . Wollten über frühere Laborerfahrung wissen und wie motiveiert man für die Stelle ist. Alles in allem sehr nett.,0.0015198857,0.9954607,0.0030193692
Das Gespräch wurde von zwei Mitarbeitern geführt und lief relativ locker und entspannt ab. Es ging eher um persönliche als um fachliche Kompetenzen und es wurden einige Fragen zur Struktur des IT Centers gestellt (auf die konnte man sich aber sehr gut vorbereiten wenn man sich zuvor die Website des ITC durchgelesen hat). Nach dem Gespräch hatte ich die Möglichkeit mich zu einem anderen Hiwi zu setzen um einen Einblick in die Arbeit zu bekommen und noch offene Fragen zum Job zu stellen. Die Zusage für die Stelle kam bereits innerhalb des nächsten Tages und ich konnte sofort beginnen.,0.0012885223,0.99771416,0.0009973439
Es wurden bisherigen Forschungserfahrungen gefragt. Eine Präsentation über eine ehmalige Arbeit wurde angefordert. Basiert auf der Präsentation wurden dann detaillierte Fragen gestellt. Meistens geht es um den Hintergrund und technische Details des vorgestellten Themas.,0.0017252931,0.9968591,0.0014157322
Skype interview  computer related,0.00031346484,0.9972258,0.0024607058
Gespräch war sehr enspannt und ist einfach und schnell verlaufen. Man kommt an und lernt seinen vorgesetzten kennen und redet mit ihm über das zu bearbeitdende fach. Nach den Noten werden noch ein paar kleine Fachliche Fragen gestellt und danach hat man auch sofort die zusage bekommen.,0.0028556287,0.9953334,0.001810952
Lebenslauf beschreiben und Stationen erklären. Grund für gewählte Vertiefungsrichtung beschreiben und erklären. Praxiserfahrung erläutern. Ehrenamtliches Engagement wurde gefragt und positiv Bewertet. Überstunden werden vorrausgesetzt. Am Ende hatte man die Möglichkeit Rückfragen zu Stellen. Es wurde außerde gefragt wie man die potentielle Stelle bearbeiten würde und ob man sich die Arbeit zutraue. Falls ja sollte man mit einer guten Begründungüberzeugen.,0.002736976,0.9959561,0.0013068338
Mail directly to the Professor and after them a personal interview with the professor in charge of the group where he asked me about my previous projects my experience and what would I like to achieve.,0.00029385946,0.9992461,0.0004600079
Sehr schnelle Rückmeldung auf Bewerbung. Kurze Vorstellung und Besprechung meiner Masterarbeit als auch meiner Ziele.  Danach Vorstellung wählbarer Forschungsbereiche. Ziel hierbei war die Identifikation mit einem Forschungsfeld welches einen die nächsten 57 Jahre begleiten wird.  Alles in allem sehr freundliches Gespräch.,0.0016180361,0.99629337,0.0020884937
Dazu kann ich nichts sagen da ich bereits als Azubi iengestellt wurde und im Anschluss an der Ausbildung als Sachbearbeiter übernommen wurde. In der Regel wird erst smalltalk gehalten dann kurz was zum Lebenslauf und Stärken/Schwächen und wieso diese Einrichtung?,0.00068475615,0.99844545,0.00086978165
Even though it was just an interview for student worker position the all process was very similar to fulltime job interview.  Everything was done in a friendly atmosphere. From my experience they are looking for mostly experienced students ( with a software or any other engineering tool which they need to use during a project). Applicant needs to show a basic theoretical knowledge in the research area.,0.00045981607,0.9988304,0.0007097592
Begrüßung Frage wie man auf die Stelle aufmerksam geworden ist Woher das Interesse kommt Bezug auf das Thema der Stelle und welche Vorkenntnisse man hat Motivation und Arbeitsweise Ende mit Abklärung des weiteren Verlaufs,0.00075035135,0.9966698,0.0025798706
Freundliches Gespräch über meine Erfahrung  und wie ich mir den Hiwjob vorstelle.  Es wurde gefragt was ich bereits gehört habe was ich kenne und in wie fern ich verstehe was ich zu machen habe. Anschließend wurde mir vorgestellt was ich zu tun habe und habe eine Institutsführung bekommen.,0.0014469014,0.99713933,0.0014137655
Die Einladung erfolgte per EMail nachdem man Notenspiegel und Lebenslauf zugeschickt hat. In der Vorstellungsgespäch hatte ich mein Arbeitsplatz angeschaut und Fragen zum Lebenslauf beantwortet. Insbesondere was ich in der Schule gemacht habe und was meine Vorstellungen von einer HiWi Job ist. Danach hatte ich die Chance Frager zum Arbeitgeber stellen.,0.0015766324,0.9967276,0.0016958067
Nach der Frage ob man Hilfskraft an dem Institut werden kann wird man zu einem Gespräch eingeladen. Dieses Gespräch ist ca 2030 min lang in denen die Relewanten Noten relevante Fragen und auch Eine Aufgabe vorgetellt wird.,0.0015097979,0.9966378,0.0018523606
Schlechter Ablauf komische Fragen welche man in 5 Minuten googeln kann aber augenscheinlich auswendig kennen soll. Generell schlecht gelaunt gewesen usw. Und noch ein paar Sachen und jetzt ists voll. braucht es noch mehr,0.0012110968,0.99711883,0.001670034
Zunächst ein Telefoninterview mit abgleich der Erwartungen und des eigenen Lebenslaufs. Anschließend die Einladung zu einem Assessment Center. AC über 2 Tage. Verschiedene Tests während des ACs.  1. Präsentation die im Vorfeld vorbereitet werden muss 2. Kurzpräsentation 3. Telefonacquise 4. Intelligenztest 5. Anwendungsaufgabe 6. Interview,0.0004980724,0.99757993,0.0019219843
Internship interview was over the phone and was very pleasant.  Was more of a discussion/conversation than an interview. My past experience was asked and the specifications of the current project that was offered to me along with when I could start and for how long.,0.0036872206,0.68651825,0.30979455
Ich sollte Stellung zu meinem Lebenslaufen nehmen und erklären warum ich den Job gerne machen würde und geeignet wäre. Danach haben die beiden Doktoranten über meinen zukünftigen Job und den Lehrstuhl erzählt. Anschließend war Zeit für fragen.,0.0023267085,0.99534214,0.002331184
Assessment Center auf Schulniveau keine tiefe Fachlichkeit sehr viele Shows im Allgemeine ist Aachen nicht zu empfehlen wenn man echte Forschung machen will.  Die Professoren sind meistens Businessleute die haben keine Lust mehr mit Forschung sogar Lehre. So wie ich weiss verdienen Professoren anderer Universitaeten nach TVOED hier in Aachen verdienen Professoren das doppelt mit Industriezusatz diesen muessen selbstverstaendlich die Mitarbeiter einholen.,0.0010757857,0.99739647,0.0015277507
Der Professor hat zunächst einiges über das Projekt und die sonstige Arbeit am Institut erzählt ist dabei auch auf den Arbeitsstil und seine Art der Mitarbeiterführung eingegangen. Anschließend haben wir über meinen Lebenslauf und insbesondere meine Masterarbeit gesprochen.,0.0019049991,0.99556243,0.002532525
Ich habe meine Masterarbeit bereits im gleichen Labor absolviert und dadurch relativ leicht die Stelle bekommen. Die möglichkeit zur Doktorarbeit wurde mir bereits bei antritt der Masterarbeit angeboten. Die Anstellung erfolgte übergangslos,0.0017901057,0.99653167,0.0016782425
Als erstes sollte ich einen Vortrag zu meinem Spezialgebiet halten. In dem Vortrag sollten diese Punkte bearbeitet werden: Vorschläge zur Verbesserung von Lehre; neue Medien in der Lehre usw. Vorschläge zur Akquise von Forschungsgelder Ausblick zur wissenschaftlichen Verbesserung Mögliche neue Forschungsbereiche.  Danach gab es eine Fragerunde in der die Mitarbeiter Fachfragen stellten.  Danach wurde ein Institutsbesichtigung durchgeführt (ca 2 Stunden).,0.0012738161,0.997086,0.0016402187
Freundliche Athmosphäre drei Gespräche: Teamleiter Bereichsleiter sowie Professor. Standortführung wurde durchgeführt und das Team vorgestellt. Zwei von drei Gesprächen lagen zu Uhrzeiten die auch für eine Bewerbung aus einem Anstellungsverhältsnis heraus realisierbar sind (ca. 17 Uhr).,0.0011202506,0.9962961,0.0025836325
Kleine Ungereimtheiten bei der Vorauswahl da ich als Normal Veridianer zwar auf eine Atemvorrichtung angewisen diese aber nur in der #9834 Ausführung also nonraflodisch bereitgestellt wurde. Auf mein Gesuch mich während des Gespräches auf die Koventionen des Ornions zu beziehen wurden meine beiden Ellenbogen mit rauhen Sandpapier auf die hiesigen Standard Konvex Werte geschliffen was zur Folge hatte dass mich eine mit einem gräulichen Fuchs behangene Dame eine Doppelherz verabreichen musste damit sich mein UZ2Kiamedal Haushalt nivelliere. Als Gegenleistung erlaubte ich sich eine meiner für die Hjamkati Saison gehortene Nova Ceterezin Filmtabletten zu verabreichen worauf ihr einwandfreies HortiDabesisch plötzlich einen skoebidischen Einschlag erlangte.,0.00092319003,0.9977093,0.0013675638
The interviewers were friendly. Since this particular job was not very technically demanding therefore nothing great was expected from me. They just asked me if I like to record lectures which I like  I usually did it for important lectures with my phone camera. They also asked whether I have experience in Final Cut pro which I did.,0.00045531293,0.99875534,0.0007893296
There was not interview process. I knew personally the director of the institute and he invited me to lead a research group.,0.011737642,0.9877132,0.00054913183
I applied online and I received interview invitation after few weeks. I was asked to present previous research and there were few technical questions during the presentation. I got opportunity to talk to the team members and were friendly. They showed me the lab and the institute.  All took  half day.,0.0033376808,0.8333968,0.16326547
Zukünftige Planung wird gefragt. Lebenslauf wird detailliert auseinandergesetzt. Zukünftige Themen daran man gerne arbeiten möchte werden diskutiert. Zukünftige mögliche interessante Projekte die zu mir passen könnten. Zukünftige andere Aufgaben. Warum möchte man hier arbeiten.,0.0013910964,0.997521,0.0010879706
Der Doktorand sagt dass er Sie will und Sie sind eingestellt.,0.00073472474,0.99738973,0.001875664
Die Unterlagen per Email geschickt. Nach drei Tage kam die Einladung zum Gespräch. Keine Technische Fragen im Gespräch sonder eine freundliche Unterhaltung über was ich bisher gemacht habe. Nur der Per Prof. und ein OberIng. waren beim Gespräch. Sie haben mir das Labor und die Rechnerräume gezeigt. Haben nach die Kurse die ich absolviert habe gefragt und auch nach Ziehle: Warum wollen Sie Forschen?,0.00093747134,0.99791604,0.0011463733
"Wir haben uns zusammen an einen Tisch gesetzt(Zukunftiger Chef  eine angestellte von Ihm als ""Protokollführer"") haben uns dann etwas über meinen Lebenslauf meine Tätigkeiten (aus vergangenen Jobs) und damit meiner Erfahrungen unterhalten. Zudem wurde noch abgefragt ob die Bereitschaft besteht sich auch neues Wissen beizubringen/einzuarbeiten und damit war das Vorstellungsgespräch auch schon zu ende.",0.001255475,0.9973717,0.001372885
Das Interview war über Skype sehr freundlicher Abteilungsleiter und unmittelbarer Vorgesetzter sie waren sehr freundlich und locker fragten nach dem familiären Hintergrund Forschungshintergrund den veröffentlichten Papers und einigen fachlichen Details.,0.0005813208,0.99827516,0.0011435357
Der Bewerber stellt sich selbst vor. Hinterher werden konkrete Fragen zur Persönlichkeit gestellt. Ein weiterer wichtiger Aspekt ist der fachliche Hintergrund deshalb ist es wichtig die Leistungen im Studium klar herauszustellen.,0.0022222577,0.995624,0.0021536825
They sent me a related paper 2 weeks before the interview. I was required to summarize the idea of the paper and present it by slides. Then they asked me to talk about my project which is related to the position.,0.0006190447,0.99900144,0.00037959512
There will be two rounds of interview online and in person. For the in person interview be ready to show your technical skills. Make sure you have a presentation prepared of past work experience.,0.00039143173,0.9985,0.0011085061
it was good easy and more personal and educational details and work details and extracurricular activitues  it also includes has it has had all about the hobies and best performances till date so far and all good things.,0.0013727905,0.11142137,0.8872058
Sehr entspanntes Gespräch mit Lehrstuhlleitung über Interessen den bisherigen Studienverlauf vorherige Arbeitgeber und Erfahrung auf dem Fachgebiet. Zudem wurden die Projekte und der Lehrstuhl an sich vorgesetllt. Danach wurden Verfügbarkeiten geklärt.,0.0022541536,0.99575424,0.0019916545
It was very smooth and fast. The guys were already there before the interview time. The interview was basically about the qualification and experience.  They did not ask over board questions,0.0025030943,0.9768063,0.020690637
Meeting with the Professor to get a general idea of what projects the chair is working on next I had an interview with some group leaders discussing which topics would be suitable before figuring out the funding. Overall very straight forward interviews.,0.0010397682,0.9779479,0.0210124
Wer sich auf StandardFragen mit StandardAntworten vorbereitet ist hier gut bedient. Alles in allem sehr gute Atmosphäre. Nette kompetente sehr zuvorkommende und äußerst witzige Professoren Mitarbeiter und Team. Das Gesamtpaket hat gestimmt.,0.0022063593,0.99531686,0.0024768638
A sImple discussion with two professors.  I mailed one of professor for an advertised job in his group but he told me that I am not fit for this position and offered an interview for the other position.  After agreeing on that they called me face to face meeting.,0.97087336,0.028958255,0.00016842816
Lockere Interviewatmosphäre kurzer Abriss über Lebenslauf und bisherige Erfahrungen. Mir gegenüber saßen die 4 Doktoranden die mich später auch betreuen würden. Insgesamt war das Gespräch fair. Fangfragen wurde im Interview nicht gestellt. Wichtig ist seine Motivation für die Stelle genau auszuarbeiten.,0.0014441438,0.99643373,0.0021220215
Das Gespräch war auf einer sehr menschlichen Ebene und es gab sogar schon thematische Einführungen. Alles in allem ein sehr angenehmes Klima. Leider wurde nicht erwähnt dass die Verträge immer nur begrenzt sind und es auch sein kann dass man privat selber eine Zeit ohne Geld überbrücken muss.,0.0020548298,0.99540883,0.0025363176
The professor invited me to this group. Everything was fine. I was invited for accommodation lunch and dinner and gave a talk about my masters research. However the professor made some empty promises during the interview which were not kept after I got the job.,0.056789752,0.94283015,0.00038006308
Lockere Atmosphäre knappe Fragen zum bisherigen Werdegang und der geplanten wissenschaftlichen Ausrichtung. Alles in allem sehr fair und prägnant ohne Fangfragen. Beginn mit knapper Beschreibung der eigenen Stärken und Schwächen.  Einstellungsgespräch kam auf Empfehlung zu Stande und war dementsprechend einfach.,0.0014512208,0.99316347,0.005385233
Die Aufnahme in die DIGSBB ist wettbewerbsorientiert und wird ausschließlich in einem zentralen Auswahlverfahren durchgeführt das zusammen mit der International Max Planck Research School for Cell Developmental and Systems Biology (IMPRSCellDevoSys) organisiert wird. Bitte beachten Sie dass nur Bewerbungen über das OnlineBewerbungssystem innerhalb der veröffentlichten Fristen angenommen werden können. Verspätete oder unvollständige Bewerbungen werden nicht angenommen. Die Teilnahme an der InterviewWoche in Dresden ist unumgänglich um für die Aufnahme in die DIGSBB in Betracht zu kommen. Zeitrahmen         Frühjahrsauswahlrunde        Herbstauswahlrunde          Bewerbungszeitraum:        September bis Januar        März bis JuniBewerbungsfrist:             Januar         Juni/JuliAuswahlwoche:        März         September Alle innerhalb des Bewerbungszeitraums vor der veröffentlichten Frist eingegangenen Bewerbungen werden einen mehrstufigen Beurteilungsprozess durchlaufen. Beurteilung der Bewerbungen Die Erstevaluation berücksichtigt das nationale Bildungssystem der Bewerber und wird von internen Experten für das jeweilige Bildungssystem durchgeführt. Bewerbungen von Kandidaten die die Anforderungen der DIGSBB erfüllen werden zur weiteren Beurteilung durch Lehrende empfohlen welche gemeinsam eine Auswahl der Kandidaten erstellen die zur InterviewWoche nach Dresden eingeladen werden sollen. Die Einladungen werden ungefähr sechs Wochen im Voraus versendet. Die InterviewWoche in Dresden Während der InterviewWoche absolviert jeder Kandidat mehrere Interviews mit Lehrenden um die Forschungserfahrung und interessen zu diskutieren. Die Interviews mit den Gruppenleitern enden mit einer ersten Beurteilung der Kandidaten. Für alle Bewerber folgt ein abschließendes Interview mit einem Auswahlkomitee das aus mehreren Angehörigen des Lehrkörpers besteht. Unter Berücksichtigung der Beurteilung der Lehrenden die die Interviews durchgeführt haben evaluiert das Auswahlkomitee die Gesamtqualifikation des Kandidaten und empfiehlt dem Dekan wer in das Programm aufgenommen werden soll. Aufnahmeangebote Aufnahmeangebote in die DIGSBB erfolgen am Ende der Auswahlwoche. Die Aufnahme wird vom Dekan auf Empfehlung des Auswahlkomitees gewährt. Die Angebote beinhalten im Allgemeinen die Zugehörigkeit zu einem spezifischen Doktorandenprogramm und einer Forschungsgruppe. Die einzelnen Beginntermine werden mit dem Hauptbetreuer vereinbart. Für die Frühjahrsauswahlrunde ist das späteste Beginndatum der 1. Oktober des Aufnahmejahres. Für die Herbstauswahlrunde ist das späteste Beginndatum der 1. Februar des auf das Aufnahmejahr folgenden Jahres.,0.0006037615,0.9983423,0.0010539794
Lockeres Setting aber fachlich sehr anspruchsvoll. Entsprechend des universitären Umfelds spielt Charakter und persönliche Entwicklung eine untergeordnete Rolle. Wert wird auf die bisherige Ausbildung mit Schwerpunkten wissenschaftlichen Arbeiten etc. Auch zukünftige Schwerpunkte werden behandelt und diskutiert. Man ist hier recht eingeschränkt und muss sich sehr den Vorgaben des Profs fügen.,0.0023940944,0.9959985,0.0016074338
Telefon dann vor Ort. Ausführliche 90 min. nettes Personal schöne Räumlichkeiten. A b c d e f g h i j k l m n o p q r s t u v w x du z,0.0004454026,0.99704117,0.0025134108
Good better the best then comes the tricky part of being the worst ever and then the better and then the best and to excellent and the cycles repeats that's it ....so all in all it is good better best and worst,0.00074522797,0.9986468,0.0006079358
With Covid the interview was on zoom. My employer sent me the link in advance so that I could try it and see if there are any technical difficulties that need to be sorted out before the interview. They were very friendly and  started with describing the process of the interview. They then proceeded describing their department and then the position itself more. I really paid attention during this part because you could tell which parts of the job they emphasized. Then they asked me to describe my CV briefly in which I focused on the parts that could be beneficial for the position but also that had a big influence on my workattitude and personality.  By describing my CV I referred to specific aspects of the advertised work opportunity to make it easier for them to build connections.,0.00057577493,0.9956012,0.0038230335
It was really good interview started with introduction and I were asked some technical questions after that. They asked some questions about my reason for the change of field and after answering they were quite convinced about it.,0.0012719168,0.07367693,0.92505115
Nette Atmosphäre Gespräch startet mit persönlichen Fragen und man stellt sich gegenseitig vor meist sitzen einem mehrere Mitarbeiter des Lehrstuhls gegenüber teilweise auch studentische Hilfskräfte d.h. die zukünftigen Kollegen. Es geht dann über zu fachlichen Fragen und bereits gesammelter Erfahrung des Bewerbers zu der angebotenen Stelle.,0.0017969491,0.9960542,0.0021488676
 Gespräch mit Prof und zwei Mitarbeitern (PostDoc und Doktorand)  Begrüßung  Vorstellung und Lebenslauf  Fragerunde mit eigenen Fragen und Rückfragen  Besprechung des Forschungsthemas und der Finanzierung der Stelle  Angebot erhalten und Anfang besprochen,0.00096725835,0.99629176,0.002740974
Locker Paar Fragen zum Lebenslauf was ich in diesem Bereich gemacht habe stärke/schwäche  wieviel Tage wollen Sie arbeiten haben Sie schon erfahrung damit ? sind Sie flexibel  wie lange brauchen Sie noch für Ihr Studium,0.00066994305,0.9982495,0.001080521
Nachdem ich mich beworben habe wurde ich zum Vorstellungsgespräch eingeladen. Dort wurden Fragen zu meiner Person gestellt und anschließend wurde die Tätigkeit wurde ausführlich erklärt. Dann wollten sie mich gerne für die Tätigkeit haben und haben mich gefragt ob ich es auch möchte.,0.0019435091,0.9965321,0.0015243783
sehr professionell. Es wurden mehrere Gespräche mit verschiedenen Mitarbeitern aus dem Fachgebiet geführt. Mir wurde die Möglichkeit gegeben Fragen einzubringen und auch meine Erwartungen in den Job einzubauen. Zusätzlich musste ich einen 20 minütigen wissenschaftlichen Vortrag vorbereiten.,0.003667738,0.99391174,0.0024204627
Ich wurde nett empfangen man hat gefragt wieso ich mich auf genau diese Stelle beworben habe und warum ich promovieren möchte. Ich wurde gefragt wie ich damit umgehe wenn ich Aufgaben erledigen muss die mir keinen großen Spaß machen. Die Englischkenntnisse wurden abgefragt,0.001825172,0.99697316,0.0012016516
At the first stage I was asked to consider a problem a provide a solution. It took me 10 days. After this stage there was an interview with thous who solved the problem. During the interview we discussed the mistakes of my solutions and the way I solved it. The aim of the interview was to check my ability to think critically and to learn new information. Finally I successfully got the position.,0.00089429686,0.9976713,0.0014344943
Meine Unterlagen per Post verschickt. Nach wenige als drei Wochen habe einen Anruf erhalten mit Einladung zur Personlichengespräch. Termin wurde direkt vereinbart. Beim Gespräch habe ich mich kurz vorgestellt und über meine Erfahrung und Interesse erzählt. Der Arbeitgeber hat die Tätigkeiten erklärt die aktuelle Mitarbeiter vorgestellt und Arbeitsplätze gezeigt. Am Ende wurden alle interessierte Auskünfte ausgetauscht (Fragen und Antworten) und mit Termin für meine Entscheidung verabschiedet.,0.0022539913,0.9963284,0.0014175847
"I wrote my master thesis at my current chair therefore I did not have a ""real"" interview process. Basically everything was decided well beforehand. Just hand in the CV and talk a bit. Questions: ""Are you more interested in business questions or technical quesions?"" However the given information on how much time I get to spend on my own research was not indicative at all. This will surely depend on the chair you apply.",0.012891095,0.98690504,0.00020386309
"I wrote my master thesis at my current chair therefore I did not have a ""real"" interview process. Basically everything was decided well beforehand. Just hand in the CV and talk a bit. Questions: ""Are you more interested in business questions or technical quesions?"" However the given information on how much time I get to spend on my own research was not indicative at all. This will surely depend on the chair where you apply.",0.015017856,0.9847734,0.00020867761
"Vorstellung Fachliche Fragen Persönliche Fragen Begleitung zum Bahnhof seitens des ""noch unentschlossenen"" Chefs :). Die fachlichen Fragen waren sehr einfach zu beantworten da der zukünftige Chef ein Projekt hatte dass nicht seinem Fachgebiet entsprach",0.00060016685,0.9979703,0.0014294948
alles super angesprochen worden später einen Termin vereibart. Nur kurz darüber gesprochen was mich erwarten wird und ob ich noch fragen hätte. Also wie gesagt perfekt gelaufen kann ich nur empfehlen,0.0012864062,0.9971806,0.0015329368
I had questions about my previous experience and projects and thesis. I was asked why I wished to work in the lab and in the given role. I was asked a couple of technical basic questions as well.,0.0007758084,0.9989672,0.0002569405
Wertschätzendes Gespräch mit anspruchsvollen Fragen die durchaus lösbar waren. Kein versteckten fallen und stets ein respektvoller Umgang mit einer anschließenden Führung. Alles wurde klar und transparent dargestellt und es bestand ausreichend Zeit für Fragend es Bewerbers.,0.0038654592,0.9934448,0.0026897306
Erste Einladung zum Vorstellungsgespräch kam 10 Tage nach der Bewerbung. Dirketes 45 Min Gepräch online mit Prof. und einer aktuelle WiMi. Prof. hat die Lehrstuhl vorstellt die Tätigkeit und den Zeitplan als eine WiMi erklärt fachlich gefragt. Feedback sowie Einladung zum zweiten Gespräch vor Ort an TUM kammen am folgenden Tag an. Beim zweiten Gespräch gab es weitere fachliche Frage und Fallstudie danach bekam ich eine sofortige Annahme. Von Bewerbung bis zur Annahme dauertet etwa 20 Tage. Sehr schnell reibungslos und angenehm.,0.0009950489,0.99730384,0.0017009965
I had a Zoom call with a PhD student in the research group. It was easy but it took them almost 1.5 months to reply and then another 6 weeks to prepare the contract.,0.17434725,0.8247206,0.00093209784
It is a socalled HIWI job. The interview lasts around 50 minutes. The interviewee asked about the previous project experience and related details. A piece of code review to check whether you are familiar with the area.,0.99351394,0.0063192523,0.0001667893
The interview was conducted online using the BBB platform. The interview process is smooth (but that depends on your internet connection) but the feedback is delayed due to some administrative bureaucracies.,0.01978975,0.9796547,0.00055559364
The interview was smooth and friendly. Depth of knowledge and the future plans were the main topics discussed. A reflection of both on the reality and through imaginary questions was addressed.,0.001805111,0.13737397,0.86082095
Depending on the department or school you might get an interview invitation within days. You must be clear of what you can offer on the table. Overall good communication and appearance make an impact.,0.0025817698,0.03401107,0.9634072
It was a short interview about taken lectures and past experience in this field.  We also discussed available hours and potential thesis topics at the chair which could be written after the student assistant position.,0.00025521833,0.9990472,0.000697546
Es war ein angenehmes Gespräch das eher dem Kennenlernen diente als dem Abfragen von Wissen ich erhielt viele Informationen und hatte die Möglichkeit selbst viele Fragen zu stellen. So sollte es sein.,0.0016752379,0.996639,0.0016858139
Zoom call interview where questions were asked regarding why I applied for the PhD. Most questions concerned how I would contribute to the research.  Some questions were also asked regarding technical qualifications.,0.0007239612,0.9990308,0.0002452386
Basic interview Process to background motivation. Asked me to reason myself why I was eligible for the job. Interviewer was professor of mine so it was more of a formality then an actual interview. As long as you know what you are doing knowledge that you will have gained in your studies anyways there is nothing to worry about.,0.0005466531,0.9988599,0.0005935165
Very friendly and helpful HR especially starting a phd position during the pandemic. environment is very professional.  They provide high variety of courses for employees in both academics and industrial development. As well as german courses.,0.00022474925,0.00021299174,0.9995622
Allgemein war ok. Hängt vom Lehrstuhl ab. Man muss den Betreuer überzeugen dann wird das Leben viel viel leichter. Auch die Leute sind cool und die Stimmung ist nicht schlecht.,0.0009536475,0.99489367,0.00415272
Das Vorstellungsgespräch ist sehr abhängig vom Gesprächspartner. Im allgemeinen eher ein angenehmes Gespräch. Manchmal müssen Aufgaben vorbereitet werden. Anschließend habe ich eine Führung durch die Räumlichkeiten erhalten. Am Ende bleibt Raum für Fragen die auch dazu dienen selbst herauszufinden ob die Stelle die Richtige ist.,0.003344273,0.99463505,0.002020689
kurze Vorstellung Diskussion über politisch / wirtschaftliche Themen Warum will man an die TUM und TUMBWL studieren? eine Matheaufgabe (Dreisatz) wenn man sich engagiert und motiviert zeigt locker machbar.  Jetzt studiere ich TUMBWL und bin sehr zufrieden,0.0006208691,0.9982578,0.0011213191
Gespräch mit Vorgesetztem und Projektpartner Abfrage Lebenslauf und Erfahrung auf dem Gebiet sehr professionell und freundlich.Gespräch fand über Videokonferenz statt Ablauf und Inhalt sehr  gut organisiert und strukturiert.Fachliche Inhalte standen im Vordergrund wurden auf hohem Niveau abgefragt Fragen offen diskutiert.,0.002599728,0.99348843,0.003911852
Ganz entspannend eingeladen nachdem ich das Anschreiben geschickt habe. Danach wie eine Kaffeepause nach meiner Motivation und Erfahrung gefragt. Anschließend  musste ich einige Excel Aufgaben lösen. Und am Ende wurde mir einen Monat Probezeit gegeben.,0.0016014035,0.9961598,0.0022388077
Zu Anfang erfolgte eineVorstellung des Projekts und des Teams mit allen Mitarbeitern und ihren groben Aufgaben. Danach folgte eine Vorstellung und Präsentation der Masterarbeit Bewerber. Danach einige fachliche Fragen und Fragen zu bisherigen Werdegang. Zum Schluss die Möglichkeit eigene Fragen zu stellen,0.0011157222,0.9967705,0.0021137812
Ich wurde durch einen Kurs den ich an der TUM belegt habe auf die Stelle aufmerksam. Der Professor erwähnte die Stelle und sagte uns wir sollten uns an seinen Lehrbeauftragten wenden wenn wir an der Stelle interessiert sind. Das Interview fand per Zoom statt. Es waren zwei Interviewer vom zuständigen Lehrstuhl anwesend. Wir haben 1530 Minuten gesprochen.,0.0011522946,0.99758804,0.0012595722
There are two interviewers one is a professor and the other is a coordinator. The coordinator mainly asks general questions and the professor asks questions based on his specialty which lasts for twenty minutes in total.,0.00055665744,0.9990175,0.00042592417
Zuerst erzählten sie mir von der Stelle und der Abteilung dann stellten sie ein paar typische Fragen zu meiner Erfahrung und meinem Lebenslauf. Dann baten sie mich ihnen Fragen zu stellen.,0.0010408645,0.997471,0.0014880871
